customer_id,signup_date,city,acquisition_channel
CUST144890,3/3/2025,Bengaluru,Organic
CUST144893,27-12-2024,Delhi,Organic
CUST144894,13-08-2025,Mumbai,Paid
CUST144895,9/4/2025,Bengaluru,Social
CUST144896,9/1/2025,Pune,Paid
CUST144897,2/2/2025,Hyderabad,Organic
CUST144898,19-03-2025,Delhi,Social
CUST144901,9/9/2025,Hyderabad,Paid
CUST144904,24-03-2025,Delhi,Social
CUST144906,14-01-2025,Bengaluru,Referral
CUST144907,26-01-2025,Bengaluru,Social
CUST144909,13-05-2025,Mumbai,Paid
CUST144910,7/8/2025,Delhi,Paid
CUST144912,2/8/2025,Bengaluru,Paid
CUST144913,26-12-2024,Delhi,Organic
CUST144916,26-01-2025,Bengaluru,Referral
CUST144917,26-05-2025,Bengaluru,Organic
CUST144925,7/4/2025,Mumbai,Organic
CUST144927,25-01-2025,Pune,Referral
CUST144928,6/2/2025,Kolkata,Paid
CUST144933,11/7/2025,Pune,Paid
CUST144935,15-11-2024,Kolkata,Organic
CUST144936,17-02-2025,Kolkata,Social
CUST144937,17-11-2024,Bengaluru,Paid
CUST144939,21-01-2025,Delhi,Organic
CUST144941,4/3/2025,Bengaluru,Organic
CUST144942,30-03-2025,Bengaluru,Social
CUST144943,15-08-2025,Bengaluru,Social
CUST144947,15-04-2025,Bengaluru,Organic
CUST144948,26-03-2025,Hyderabad,Organic
CUST144949,14-01-2025,Delhi,Paid
CUST144951,21-03-2025,Bengaluru,Organic
CUST144952,10/2/2025,Mumbai,Organic
CUST144953,17-12-2024,Bengaluru,Paid
CUST144955,25-02-2025,Bengaluru,Organic
CUST144958,8/1/2025,Mumbai,Organic
CUST144961,8/1/2025,Delhi,Referral
CUST144964,17-12-2024,Delhi,Organic
CUST144965,27-03-2025,Mumbai,Referral
CUST144966,14-03-2025,Hyderabad,Referral
CUST144967,22-08-2025,Bengaluru,Referral
CUST144968,8/4/2025,Delhi,Paid
CUST144973,20-12-2024,Hyderabad,Social
CUST144974,8/6/2025,Pune,Paid
CUST144976,6/5/2025,Delhi,Organic
CUST144977,14-03-2025,Bengaluru,Paid
CUST144978,9/4/2025,Bengaluru,Organic
CUST144979,26-03-2025,Delhi,Paid
CUST144980,28-03-2025,Pune,Organic
CUST144981,18-12-2024,Ahmedabad,Paid
CUST144982,18-06-2025,Delhi,Paid
CUST144984,8/3/2025,Delhi,Organic
CUST144987,17-05-2025,Pune,Referral
CUST144988,26-02-2025,Delhi,Referral
CUST144991,30-01-2025,Chennai,Organic
CUST144992,1/2/2025,Delhi,Paid
CUST144993,7/3/2025,Kolkata,Organic
CUST144994,9/1/2025,Pune,Social
CUST144995,6/1/2025,Mumbai,Organic
CUST144996,31-12-2024,Ahmedabad,Organic
CUST144997,9/12/2024,Mumbai,Paid
CUST145000,30-01-2025,Mumbai,Organic
CUST145001,17-12-2024,Bengaluru,Social
CUST145002,10/4/2025,Bengaluru,Organic
CUST145005,15-01-2025,Mumbai,Social
CUST145006,11/3/2025,Mumbai,Paid
CUST145007,26-04-2025,Pune,Organic
CUST145008,12/1/2025,Mumbai,Referral
CUST145009,29-12-2024,Bengaluru,Social
CUST145011,30-05-2025,Ahmedabad,Paid
CUST145012,26-01-2025,Ahmedabad,Paid
CUST145013,9/1/2025,Chennai,Organic
CUST145015,24-12-2024,Delhi,Referral
CUST145017,3/2/2025,Bengaluru,Paid
CUST145019,13-11-2024,Bengaluru,Organic
CUST145020,2/8/2025,Bengaluru,Paid
CUST145021,25-01-2025,Bengaluru,Organic
CUST145023,22-12-2024,Mumbai,Referral
CUST145025,7/2/2025,Delhi,Paid
CUST145026,9/5/2025,Hyderabad,Paid
CUST145030,10/8/2025,Pune,Paid
CUST145033,27-01-2025,Bengaluru,Organic
CUST145035,6/2/2025,Bengaluru,Referral
CUST145036,3/1/2025,Hyderabad,Organic
CUST145037,11/4/2025,Chennai,Organic
CUST145040,21-02-2025,Mumbai,Organic
CUST145041,22-05-2025,Ahmedabad,Referral
CUST145042,28-01-2025,Mumbai,Organic
CUST145047,5/8/2025,Pune,Paid
CUST145049,29-05-2025,Mumbai,Organic
CUST145050,10/11/2024,Chennai,Referral
CUST145053,17-06-2025,Hyderabad,Paid
CUST145055,21-07-2025,Mumbai,Paid
CUST145056,26-02-2025,Bengaluru,Organic
CUST145059,12/4/2025,Bengaluru,Social
CUST145060,17-08-2025,Ahmedabad,Paid
CUST145061,18-04-2025,Delhi,Referral
CUST145064,14-02-2025,Mumbai,Social
CUST145065,6/7/2025,Bengaluru,Paid
CUST145066,14-05-2025,Mumbai,Paid
CUST145068,15-01-2025,Hyderabad,Organic
CUST145069,17-01-2025,Bengaluru,Organic
CUST145071,18-06-2025,Kolkata,Referral
CUST145072,12/12/2024,Bengaluru,Organic
CUST145074,13-03-2025,Bengaluru,Social
CUST145079,26-05-2025,Delhi,Paid
CUST145082,5/1/2025,Ahmedabad,Organic
CUST145083,31-01-2025,Kolkata,Organic
CUST145087,20-02-2025,Delhi,Organic
CUST145090,16-12-2024,Bengaluru,Organic
CUST145092,12/3/2025,Mumbai,Referral
CUST145093,10/6/2025,Mumbai,Referral
CUST145096,8/12/2024,Bengaluru,Organic
CUST145097,27-12-2024,Bengaluru,Organic
CUST145099,1/12/2024,Bengaluru,Paid
CUST145100,21-01-2025,Pune,Organic
CUST145101,7/2/2025,Kolkata,Organic
CUST145102,3/7/2025,Delhi,Paid
CUST145105,11/12/2024,Chennai,Paid
CUST145107,25-12-2024,Chennai,Organic
CUST145108,16-11-2024,Kolkata,Organic
CUST145110,9/12/2024,Hyderabad,Organic
CUST145112,25-04-2025,Hyderabad,Organic
CUST145115,5/5/2025,Kolkata,Social
CUST145116,5/4/2025,Mumbai,Paid
CUST145117,29-11-2024,Kolkata,Organic
CUST145120,17-12-2024,Kolkata,Organic
CUST145125,12/3/2025,Chennai,Paid
CUST145131,27-12-2024,Ahmedabad,Referral
CUST145133,1/8/2025,Chennai,Paid
CUST145135,21-03-2025,Chennai,Social
CUST145138,10/2/2025,Bengaluru,Paid
CUST145139,7/2/2025,Delhi,Organic
CUST145140,3/1/2025,Hyderabad,Organic
CUST145141,2/4/2025,Delhi,Organic
CUST145143,9/3/2025,Delhi,Organic
CUST145145,21-12-2024,Bengaluru,Referral
CUST145146,14-01-2025,Bengaluru,Organic
CUST145148,3/1/2025,Bengaluru,Organic
CUST145149,29-12-2024,Pune,Organic
CUST145150,17-03-2025,Chennai,Organic
CUST145152,9/7/2025,Hyderabad,Paid
CUST145157,22-01-2025,Delhi,Organic
CUST145158,14-02-2025,Hyderabad,Paid
CUST145159,13-05-2025,Bengaluru,Paid
CUST145161,7/12/2024,Ahmedabad,Organic
CUST145162,2/5/2025,Mumbai,Organic
CUST145163,1/1/2025,Bengaluru,Paid
CUST145164,26-02-2025,Ahmedabad,Organic
CUST145166,22-01-2025,Pune,Organic
CUST145174,14-04-2025,Chennai,Organic
CUST145176,6/3/2025,Delhi,Paid
CUST145177,16-03-2025,Kolkata,Referral
CUST145182,30-11-2024,Delhi,Referral
CUST145183,25-03-2025,Hyderabad,Organic
CUST145185,6/2/2025,Ahmedabad,Organic
CUST145187,2/4/2025,Bengaluru,Paid
CUST145189,4/4/2025,Bengaluru,Paid
CUST145190,10/2/2025,Delhi,Social
CUST145193,10/3/2025,Mumbai,Organic
CUST145194,7/8/2025,Chennai,Paid
CUST145195,27-03-2025,Chennai,Organic
CUST145197,23-12-2024,Bengaluru,Referral
CUST145198,22-12-2024,Mumbai,Organic
CUST145200,2/2/2025,Ahmedabad,Referral
CUST145202,11/1/2025,Chennai,Paid
CUST145204,11/12/2024,Pune,Organic
CUST145205,17-04-2025,Bengaluru,Referral
CUST145207,6/4/2025,Bengaluru,Paid
CUST145209,25-12-2024,Kolkata,Paid
CUST145211,24-02-2025,Bengaluru,Referral
CUST145213,19-12-2024,Hyderabad,Organic
CUST145215,20-12-2024,Chennai,Organic
CUST145216,24-12-2024,Bengaluru,Paid
CUST145220,4/3/2025,Delhi,Referral
CUST145221,20-01-2025,Bengaluru,Organic
CUST145226,27-12-2024,Bengaluru,Organic
CUST145227,2/12/2024,Mumbai,Organic
CUST145229,5/3/2025,Mumbai,Organic
CUST145231,6/12/2024,Mumbai,Referral
CUST145235,26-03-2025,Bengaluru,Organic
CUST145236,9/2/2025,Mumbai,Referral
CUST145239,13-03-2025,Mumbai,Organic
CUST145240,15-01-2025,Bengaluru,Organic
CUST145241,9/6/2025,Mumbai,Paid
CUST145242,16-11-2024,Mumbai,Organic
CUST145243,10/9/2025,Bengaluru,Paid
CUST145244,23-03-2025,Bengaluru,Paid
CUST145247,26-11-2024,Delhi,Referral
CUST145248,20-06-2025,Chennai,Social
CUST145250,2/3/2025,Bengaluru,Organic
CUST145251,6/6/2025,Bengaluru,Paid
CUST145252,7/8/2025,Kolkata,Paid
CUST145255,11/6/2025,Mumbai,Paid
CUST145256,26-03-2025,Chennai,Organic
CUST145259,27-02-2025,Pune,Paid
CUST145260,26-05-2025,Hyderabad,Organic
CUST145262,28-04-2025,Delhi,Organic
CUST145265,10/1/2025,Chennai,Paid
CUST145267,21-02-2025,Bengaluru,Organic
CUST145268,17-05-2025,Kolkata,Paid
CUST145269,1/3/2025,Ahmedabad,Organic
CUST145273,4/2/2025,Ahmedabad,Organic
CUST145277,23-03-2025,Delhi,Organic
CUST145278,27-02-2025,Bengaluru,Referral
CUST145279,11/1/2025,Bengaluru,Referral
CUST145280,12/8/2025,Pune,Paid
CUST145281,7/12/2024,Kolkata,Paid
CUST145282,22-05-2025,Bengaluru,Organic
CUST145283,15-02-2025,Bengaluru,Organic
CUST145284,24-02-2025,Hyderabad,Referral
CUST145285,16-07-2025,Ahmedabad,Paid
CUST145286,10/12/2024,Bengaluru,Organic
CUST145288,24-03-2025,Bengaluru,Referral
CUST145289,5/2/2025,Delhi,Referral
CUST145290,4/3/2025,Bengaluru,Social
CUST145293,5/5/2025,Ahmedabad,Social
CUST145294,7/1/2025,Pune,Referral
CUST145296,9/1/2025,Bengaluru,Organic
CUST145298,30-12-2024,Chennai,Referral
CUST145304,12/5/2025,Bengaluru,Paid
CUST145305,6/12/2024,Bengaluru,Organic
CUST145307,7/8/2025,Chennai,Paid
CUST145308,13-07-2025,Bengaluru,Social
CUST145309,11/2/2025,Bengaluru,Organic
CUST145312,15-12-2024,Mumbai,Paid
CUST145314,31-12-2024,Pune,Organic
CUST145316,27-12-2024,Mumbai,Organic
CUST145321,27-11-2024,Delhi,Social
CUST145322,26-06-2025,Ahmedabad,Paid
CUST145323,14-01-2025,Kolkata,Social
CUST145325,15-01-2025,Kolkata,Organic
CUST145326,29-07-2025,Kolkata,Paid
CUST145328,2/3/2025,Ahmedabad,Organic
CUST145329,17-02-2025,Delhi,Organic
CUST145331,23-12-2024,Bengaluru,Organic
CUST145334,1/2/2025,Chennai,Referral
CUST145335,25-08-2025,Bengaluru,Referral
CUST145340,23-01-2025,Pune,Organic
CUST145341,12/12/2024,Pune,Organic
CUST145342,9/3/2025,Delhi,Organic
CUST145344,30-04-2025,Delhi,Organic
CUST145347,24-06-2025,Chennai,Paid
CUST145348,11/2/2025,Chennai,Referral
CUST145349,27-04-2025,Bengaluru,Social
CUST145350,16-03-2025,Hyderabad,Social
CUST145351,14-07-2025,Bengaluru,Paid
CUST145353,25-05-2025,Bengaluru,Organic
CUST145357,26-12-2024,Pune,Referral
CUST145359,19-01-2025,Delhi,Organic
CUST145360,9/11/2024,Ahmedabad,Paid
CUST145361,3/6/2025,Chennai,Paid
CUST145363,9/5/2025,Ahmedabad,Organic
CUST145364,26-03-2025,Kolkata,Organic
CUST145366,22-02-2025,Delhi,Organic
CUST145367,24-07-2025,Hyderabad,Paid
CUST145371,24-03-2025,Hyderabad,Organic
CUST145372,17-01-2025,Pune,Organic
CUST145374,19-07-2025,Mumbai,Paid
CUST145375,8/3/2025,Bengaluru,Referral
CUST145378,10/12/2024,Chennai,Social
CUST145379,13-03-2025,Hyderabad,Paid
CUST145380,13-01-2025,Ahmedabad,Paid
CUST145381,22-01-2025,Pune,Organic
CUST145382,3/2/2025,Pune,Referral
CUST145385,14-02-2025,Bengaluru,Paid
CUST145389,5/12/2024,Hyderabad,Organic
CUST145392,2/5/2025,Chennai,Referral
CUST145394,4/12/2024,Hyderabad,Organic
CUST145396,23-03-2025,Delhi,Referral
CUST145398,6/12/2024,Chennai,Paid
CUST145400,22-01-2025,Kolkata,Organic
CUST145401,15-01-2025,Bengaluru,Organic
CUST145402,17-12-2024,Bengaluru,Paid
CUST145404,26-11-2024,Bengaluru,Paid
CUST145408,6/12/2024,Chennai,Organic
CUST145410,13-01-2025,Mumbai,Referral
CUST145411,29-11-2024,Mumbai,Organic
CUST145412,17-03-2025,Delhi,Referral
CUST145414,10/5/2025,Bengaluru,Organic
CUST145415,7/4/2025,Chennai,Organic
CUST145418,18-02-2025,Chennai,Social
CUST145419,1/1/2025,Ahmedabad,Organic
CUST145420,16-01-2025,Delhi,Organic
CUST145422,24-02-2025,Bengaluru,Paid
CUST145423,7/2/2025,Delhi,Referral
CUST145426,5/12/2024,Bengaluru,Social
CUST145429,15-01-2025,Bengaluru,Social
CUST145430,23-01-2025,Bengaluru,Organic
CUST145432,23-04-2025,Mumbai,Paid
CUST145433,29-12-2024,Bengaluru,Paid
CUST145434,5/12/2024,Kolkata,Referral
CUST145435,1/1/2025,Chennai,Organic
CUST145436,21-01-2025,Delhi,Organic
CUST145441,16-03-2025,Hyderabad,Organic
CUST145442,8/2/2025,Bengaluru,Organic
CUST145443,19-02-2025,Bengaluru,Paid
CUST145445,24-12-2024,Mumbai,Organic
CUST145446,28-03-2025,Pune,Referral
CUST145447,12/4/2025,Hyderabad,Organic
CUST145448,10/3/2025,Bengaluru,Paid
CUST145451,13-12-2024,Bengaluru,Paid
CUST145452,24-12-2024,Mumbai,Referral
CUST145453,21-01-2025,Bengaluru,Referral
CUST145454,8/12/2024,Bengaluru,Paid
CUST145455,23-12-2024,Bengaluru,Paid
CUST145457,21-01-2025,Hyderabad,Referral
CUST145458,10/2/2025,Kolkata,Social
CUST145461,8/4/2025,Bengaluru,Organic
CUST145462,6/1/2025,Bengaluru,Organic
CUST145463,3/4/2025,Bengaluru,Paid
CUST145464,21-01-2025,Mumbai,Paid
CUST145465,18-12-2024,Pune,Paid
CUST145467,23-01-2025,Delhi,Organic
CUST145471,23-12-2024,Mumbai,Organic
CUST145477,20-01-2025,Chennai,Paid
CUST145478,27-03-2025,Bengaluru,Organic
CUST145479,12/2/2025,Pune,Referral
CUST145483,25-12-2024,Bengaluru,Paid
CUST145486,28-11-2024,Mumbai,Organic
CUST145488,13-05-2025,Hyderabad,Organic
CUST145491,10/3/2025,Bengaluru,Paid
CUST145493,11/3/2025,Pune,Organic
CUST145494,13-01-2025,Pune,Paid
CUST145495,28-12-2024,Delhi,Organic
CUST145496,16-06-2025,Delhi,Organic
CUST145498,27-03-2025,Mumbai,Organic
CUST145503,29-04-2025,Hyderabad,Paid
CUST145504,24-01-2025,Ahmedabad,Social
CUST145505,28-07-2025,Bengaluru,Social
CUST145508,1/5/2025,Delhi,Referral
CUST145509,14-03-2025,Bengaluru,Organic
CUST145512,2/2/2025,Pune,Organic
CUST145514,16-05-2025,Ahmedabad,Organic
CUST145516,4/1/2025,Bengaluru,Paid
CUST145517,2/2/2025,Bengaluru,Organic
CUST145522,9/2/2025,Bengaluru,Referral
CUST145524,17-02-2025,Mumbai,Referral
CUST145525,2/12/2024,Pune,Organic
CUST145526,8/2/2025,Delhi,Paid
CUST145528,18-11-2024,Bengaluru,Social
CUST145529,8/2/2025,Bengaluru,Paid
CUST145533,26-03-2025,Ahmedabad,Referral
CUST145536,2/2/2025,Chennai,Social
CUST145537,14-05-2025,Mumbai,Organic
CUST145538,24-12-2024,Kolkata,Paid
CUST145539,7/5/2025,Bengaluru,Organic
CUST145540,13-04-2025,Mumbai,Organic
CUST145541,2/3/2025,Pune,Organic
CUST145546,29-01-2025,Bengaluru,Organic
CUST145548,25-02-2025,Bengaluru,Organic
CUST145550,17-12-2024,Kolkata,Paid
CUST145557,7/1/2025,Chennai,Social
CUST145559,10/3/2025,Kolkata,Referral
CUST145562,30-11-2024,Hyderabad,Referral
CUST145563,15-06-2025,Bengaluru,Organic
CUST145565,7/5/2025,Chennai,Paid
CUST145567,10/11/2024,Bengaluru,Organic
CUST145568,7/1/2025,Delhi,Organic
CUST145570,31-01-2025,Mumbai,Organic
CUST145571,21-03-2025,Delhi,Organic
CUST145573,20-12-2024,Pune,Organic
CUST145574,9/4/2025,Chennai,Referral
CUST145575,9/12/2024,Delhi,Paid
CUST145576,19-02-2025,Bengaluru,Social
CUST145577,30-04-2025,Mumbai,Organic
CUST145578,18-02-2025,Mumbai,Organic
CUST145579,11/2/2025,Mumbai,Paid
CUST145581,15-03-2025,Bengaluru,Referral
CUST145583,9/12/2024,Pune,Organic
CUST145584,21-12-2024,Chennai,Referral
CUST145586,23-04-2025,Ahmedabad,Social
CUST145587,19-06-2025,Pune,Paid
CUST145589,18-08-2025,Pune,Paid
CUST145590,1/4/2025,Delhi,Organic
CUST145591,5/12/2024,Ahmedabad,Social
CUST145593,8/7/2025,Mumbai,Paid
CUST145595,14-08-2025,Chennai,Paid
CUST145596,23-12-2024,Chennai,Paid
CUST145597,26-04-2025,Delhi,Organic
CUST145598,27-04-2025,Delhi,Referral
CUST145599,30-01-2025,Mumbai,Referral
CUST145601,15-01-2025,Mumbai,Referral
CUST145605,22-01-2025,Chennai,Paid
CUST145606,26-08-2025,Bengaluru,Organic
CUST145607,29-06-2025,Kolkata,Paid
CUST145610,18-03-2025,Chennai,Paid
CUST145612,2/4/2025,Delhi,Organic
CUST145613,31-12-2024,Mumbai,Organic
CUST145614,28-12-2024,Bengaluru,Organic
CUST145615,14-12-2024,Bengaluru,Organic
CUST145616,11/7/2025,Bengaluru,Paid
CUST145618,9/5/2025,Chennai,Organic
CUST145621,16-01-2025,Delhi,Organic
CUST145625,9/12/2024,Hyderabad,Paid
CUST145629,25-03-2025,Bengaluru,Organic
CUST145630,4/3/2025,Chennai,Paid
CUST145631,25-02-2025,Bengaluru,Paid
CUST145632,2/3/2025,Bengaluru,Organic
CUST145634,22-03-2025,Pune,Referral
CUST145635,17-08-2025,Ahmedabad,Social
CUST145639,28-03-2025,Chennai,Organic
CUST145640,3/7/2025,Mumbai,Paid
CUST145642,28-02-2025,Pune,Organic
CUST145643,19-06-2025,Chennai,Social
CUST145644,1/1/2025,Chennai,Organic
CUST145645,13-02-2025,Delhi,Social
CUST145648,11/7/2025,Mumbai,Paid
CUST145649,26-05-2025,Pune,Organic
CUST145650,31-03-2025,Bengaluru,Paid
CUST145653,16-02-2025,Chennai,Organic
CUST145659,1/1/2025,Bengaluru,Paid
CUST145660,25-04-2025,Hyderabad,Organic
CUST145662,14-03-2025,Bengaluru,Referral
CUST145663,27-03-2025,Kolkata,Organic
CUST145665,11/7/2025,Mumbai,Referral
CUST145666,25-05-2025,Ahmedabad,Organic
CUST145667,20-04-2025,Mumbai,Paid
CUST145668,4/2/2025,Bengaluru,Organic
CUST145669,18-05-2025,Bengaluru,Organic
CUST145671,29-03-2025,Bengaluru,Organic
CUST145675,15-12-2024,Mumbai,Organic
CUST145676,22-02-2025,Pune,Organic
CUST145677,27-01-2025,Chennai,Paid
CUST145681,7/4/2025,Pune,Organic
CUST145682,12/1/2025,Mumbai,Paid
CUST145685,29-03-2025,Bengaluru,Organic
CUST145686,1/2/2025,Mumbai,Organic
CUST145687,6/1/2025,Chennai,Organic
CUST145688,27-12-2024,Hyderabad,Organic
CUST145689,6/3/2025,Kolkata,Organic
CUST145690,30-05-2025,Hyderabad,Organic
CUST145695,19-05-2025,Mumbai,Social
CUST145696,9/2/2025,Mumbai,Organic
CUST145697,9/3/2025,Hyderabad,Paid
CUST145698,29-12-2024,Chennai,Organic
CUST145700,11/3/2025,Mumbai,Social
CUST145703,25-12-2024,Hyderabad,Organic
CUST145705,23-04-2025,Hyderabad,Organic
CUST145706,16-08-2025,Chennai,Referral
CUST145707,19-03-2025,Bengaluru,Organic
CUST145708,28-01-2025,Kolkata,Social
CUST145709,7/3/2025,Chennai,Organic
CUST145710,21-12-2024,Chennai,Paid
CUST145715,2/1/2025,Delhi,Organic
CUST145716,6/12/2024,Bengaluru,Organic
CUST145717,9/7/2025,Delhi,Organic
CUST145719,15-04-2025,Mumbai,Organic
CUST145721,19-04-2025,Chennai,Social
CUST145723,23-11-2024,Ahmedabad,Referral
CUST145728,19-03-2025,Pune,Referral
CUST145729,26-11-2024,Bengaluru,Organic
CUST145730,19-12-2024,Bengaluru,Organic
CUST145731,27-06-2025,Bengaluru,Organic
CUST145732,26-01-2025,Bengaluru,Organic
CUST145736,10/5/2025,Bengaluru,Organic
CUST145737,6/3/2025,Bengaluru,Organic
CUST145740,24-04-2025,Bengaluru,Paid
CUST145741,22-11-2024,Bengaluru,Referral
CUST145742,10/3/2025,Ahmedabad,Referral
CUST145743,13-05-2025,Hyderabad,Organic
CUST145744,27-03-2025,Chennai,Referral
CUST145745,19-02-2025,Bengaluru,Organic
CUST145746,14-03-2025,Mumbai,Social
CUST145749,7/1/2025,Bengaluru,Paid
CUST145750,25-01-2025,Bengaluru,Organic
CUST145751,22-12-2024,Kolkata,Organic
CUST145752,27-05-2025,Chennai,Organic
CUST145754,3/1/2025,Bengaluru,Organic
CUST145759,31-03-2025,Delhi,Referral
CUST145760,2/9/2025,Ahmedabad,Social
CUST145761,5/3/2025,Bengaluru,Paid
CUST145763,26-04-2025,Chennai,Paid
CUST145764,16-01-2025,Bengaluru,Referral
CUST145771,1/1/2025,Hyderabad,Organic
CUST145772,19-01-2025,Bengaluru,Social
CUST145773,23-03-2025,Hyderabad,Organic
CUST145774,5/2/2025,Bengaluru,Paid
CUST145775,19-03-2025,Ahmedabad,Organic
CUST145778,9/1/2025,Bengaluru,Referral
CUST145780,2/4/2025,Delhi,Organic
CUST145782,4/4/2025,Ahmedabad,Organic
CUST145783,2/12/2024,Bengaluru,Organic
CUST145785,28-04-2025,Bengaluru,Social
CUST145786,4/3/2025,Kolkata,Social
CUST145788,2/12/2024,Bengaluru,Organic
CUST145789,20-12-2024,Mumbai,Paid
CUST145793,31-03-2025,Bengaluru,Paid
CUST145795,8/1/2025,Pune,Organic
CUST145797,17-06-2025,Ahmedabad,Paid
CUST145798,22-01-2025,Hyderabad,Organic
CUST145799,4/3/2025,Delhi,Organic
CUST145801,3/7/2025,Ahmedabad,Organic
CUST145803,25-02-2025,Bengaluru,Organic
CUST145806,14-02-2025,Chennai,Organic
CUST145809,9/2/2025,Mumbai,Organic
CUST145811,24-02-2025,Ahmedabad,Organic
CUST145812,16-02-2025,Bengaluru,Organic
CUST145815,29-12-2024,Kolkata,Organic
CUST145818,28-01-2025,Chennai,Social
CUST145820,7/4/2025,Ahmedabad,Organic
CUST145822,10/2/2025,Bengaluru,Social
CUST145824,21-12-2024,Pune,Paid
CUST145826,26-12-2024,Hyderabad,Social
CUST145827,21-01-2025,Mumbai,Organic
CUST145828,5/12/2024,Bengaluru,Social
CUST145829,3/1/2025,Kolkata,Organic
CUST145830,28-02-2025,Bengaluru,Organic
CUST145831,24-01-2025,Pune,Organic
CUST145832,16-02-2025,Chennai,Organic
CUST145834,16-04-2025,Hyderabad,Organic
CUST145838,27-07-2025,Mumbai,Paid
CUST145839,12/3/2025,Bengaluru,Organic
CUST145840,14-01-2025,Kolkata,Paid
CUST145842,7/3/2025,Delhi,Paid
CUST145843,16-06-2025,Bengaluru,Organic
CUST145845,12/1/2025,Pune,Organic
CUST145847,19-12-2024,Kolkata,Referral
CUST145849,9/3/2025,Bengaluru,Referral
CUST145851,4/7/2025,Kolkata,Social
CUST145853,13-02-2025,Kolkata,Organic
CUST145855,19-01-2025,Mumbai,Organic
CUST145857,15-07-2025,Chennai,Organic
CUST145859,23-03-2025,Bengaluru,Organic
CUST145861,2/2/2025,Bengaluru,Social
CUST145868,30-01-2025,Bengaluru,Paid
CUST145869,16-02-2025,Bengaluru,Organic
CUST145870,31-01-2025,Bengaluru,Paid
CUST145871,17-08-2025,Chennai,Paid
CUST145873,24-01-2025,Bengaluru,Referral
CUST145874,6/1/2025,Bengaluru,Organic
CUST145875,4/12/2024,Hyderabad,Organic
CUST145877,16-04-2025,Delhi,Referral
CUST145879,15-04-2025,Pune,Referral
CUST145880,19-07-2025,Mumbai,Paid
CUST145884,23-01-2025,Chennai,Paid
CUST145886,20-01-2025,Mumbai,Referral
CUST145890,9/2/2025,Bengaluru,Referral
CUST145891,30-03-2025,Mumbai,Organic
CUST145894,22-03-2025,Kolkata,Organic
CUST145895,3/3/2025,Mumbai,Organic
CUST145897,27-01-2025,Delhi,Referral
CUST145900,7/4/2025,Chennai,Organic
CUST145901,12/4/2025,Delhi,Organic
CUST145905,19-03-2025,Bengaluru,Organic
CUST145910,10/6/2025,Pune,Paid
CUST145912,3/12/2024,Delhi,Organic
CUST145914,28-06-2025,Hyderabad,Organic
CUST145918,25-04-2025,Bengaluru,Paid
CUST145920,16-12-2024,Mumbai,Organic
CUST145921,2/4/2025,Ahmedabad,Organic
CUST145922,25-04-2025,Chennai,Paid
CUST145925,1/7/2025,Pune,Social
CUST145928,13-05-2025,Mumbai,Organic
CUST145929,7/2/2025,Kolkata,Paid
CUST145930,30-11-2024,Chennai,Referral
CUST145931,8/4/2025,Delhi,Organic
CUST145932,27-01-2025,Ahmedabad,Organic
CUST145934,23-06-2025,Mumbai,Organic
CUST145935,28-01-2025,Mumbai,Organic
CUST145936,16-01-2025,Chennai,Organic
CUST145938,30-12-2024,Hyderabad,Organic
CUST145941,18-04-2025,Bengaluru,Organic
CUST145942,15-01-2025,Kolkata,Organic
CUST145945,15-07-2025,Bengaluru,Social
CUST145946,9/8/2025,Kolkata,Paid
CUST145947,23-12-2024,Mumbai,Social
CUST145948,15-02-2025,Bengaluru,Paid
CUST145952,11/1/2025,Bengaluru,Organic
CUST145953,18-07-2025,Delhi,Paid
CUST145954,27-01-2025,Bengaluru,Organic
CUST145956,26-08-2025,Delhi,Paid
CUST145958,8/12/2024,Delhi,Organic
CUST145959,12/4/2025,Delhi,Organic
CUST145960,9/1/2025,Mumbai,Organic
CUST145961,14-05-2025,Chennai,Organic
CUST145962,9/12/2024,Ahmedabad,Social
CUST145963,2/12/2024,Bengaluru,Organic
CUST145964,3/8/2025,Bengaluru,Organic
CUST145967,11/4/2025,Kolkata,Paid
CUST145968,16-02-2025,Bengaluru,Organic
CUST145970,9/12/2024,Bengaluru,Paid
CUST145976,10/4/2025,Bengaluru,Organic
CUST145977,14-12-2024,Mumbai,Referral
CUST145980,10/4/2025,Ahmedabad,Organic
CUST145986,23-03-2025,Ahmedabad,Organic
CUST145988,13-01-2025,Bengaluru,Referral
CUST145989,27-12-2024,Bengaluru,Referral
CUST145992,18-06-2025,Mumbai,Paid
CUST145993,23-05-2025,Mumbai,Organic
CUST145994,8/2/2025,Hyderabad,Organic
CUST145995,3/4/2025,Ahmedabad,Organic
CUST145996,7/7/2025,Mumbai,Paid
CUST145997,27-03-2025,Delhi,Referral
CUST145998,17-12-2024,Bengaluru,Organic
CUST146000,7/7/2025,Pune,Organic
CUST146002,11/1/2025,Hyderabad,Organic
CUST146003,23-12-2024,Hyderabad,Paid
CUST146006,31-03-2025,Kolkata,Organic
CUST146010,19-03-2025,Kolkata,Referral
CUST146014,12/12/2024,Bengaluru,Organic
CUST146015,15-11-2024,Bengaluru,Paid
CUST146016,20-03-2025,Bengaluru,Organic
CUST146018,14-07-2025,Bengaluru,Organic
CUST146020,2/2/2025,Bengaluru,Organic
CUST146022,21-03-2025,Delhi,Referral
